familyNumber,applicationNumber,applicationDate,publicationNumber,publicationDate,patentName,abstract,applicant,inventor,IPC,IPC_count,CPC,CPC_count,familyMembers (appNum),geographicalExtensions,familyDates_min,familyDates_max,timeDifference,backwardCitationsESpaceRaw,backwardCitationsESpaceA,backwardCitationsESpaceB,backwardCitationsGoogle,forwardCitationsGoogle,publicationNumberGoogle
063287029,EA201700138A,2017-02-17,EA033231B1,2018-08-31,['TREATMENT MODALITY OF CHRONIC POLYPOID RHINOSINUSITIS IN PATIENTS WITH ASPIRIN TRIAD'],"The invention relates to medicine, namely to otorhinolaryngology, allergology and pulmonology, and is intended for treatment of chronic polypoid rhinosinusitis in patients with aspirin (asthmatic) triad during their post-surgical period. The goal of the declared modality is to increase the effectiveness of treatment by reducing the risk of side effects induced by non-steroid anti-inflammation medications. The essence of the invention is as follows. Following surgical treatment, endonasal mometasone furoate therapy is conducted of paranasal sinuses administering a dose of 100 μg twice a day for a month; next, ketorolac is administered endonasally to the amount of 1.26 mg per dose, 2 – 4 doses per day up each nasal passage for at least two years.",STATE INSTITUTION THE REPUBLICAN CENTER FOR RES AND PRACTICE IN OTORHINOLARINGOLOGY RNPC OTORINOLARI (BY),EREMENKO YULIA EVGENIEVNA (BY); KOTOVICH ANNA NIKOLAEVNA (BY),A61K31/407; A61K31/58; A61P11/06; A61P37/08,4,,0,EA201700138A,1,2018-08-31,2019-09-30,13,5,5,5,5,0,
063459782,RU2017123638A,2017-07-04,RU2666203C1,2018-09-06,['COPPER-BASED SINTERED FRICTION MATERIAL'],"FIELD: technological processes.SUBSTANCE: invention relates to sintered friction materials based on copper. Material contains 5–8 % by weight of tin, 7–9 % by weight of coke foundry and the rest is copper.EFFECT: friction material works in the friction units of machines and mechanisms in conditions of liquid friction.1 cl, 1 tbl, 1 ex",GOSUDARSTVENNOE NAUCHNOE UCHREZHDENIE INST POROSHKOVOJ METALLURGII (BY),LESHOK ANDREJ VALEREVICH (BY); ILYUSHCHENKO ALEKSANDR FEDOROVICH (BY); ROGOVOJ ALEKSANDR NIKOLAEVICH (BY),B22F7/02; C22C9/00,2,B22F7/02 (RU); C22C9/00 (RU),2,RU2017123638A,1,2018-09-06,2018-09-06,0,5,5,5,4,3,
063580236,RU2017121451A,2017-06-19,RU2666939C1,2018-09-13,['AERODYNAMIC FUSELAGE OF THE AIRCRAFT'],"FIELD: aviation.SUBSTANCE: aerodynamic fuselage of the aircraft contains the front, main and tail sections. In cross section, the main part of the fuselage is made with a width exceeding the height, which gradually decreases towards the tail part. First aerodynamic device that is rigidly fixed to the upper surface and the second aerodynamic device that is rigidly fixed to the lower surface of the main body of the fuselage are provided. First aerodynamic device comprises a box-shaped quadrangular housing with an upper wall made with through holes, with a through slot-like cavity, in the longitudinal section increasing towards the tail of the fuselage, and a partition located longitudinally in the through slot-like cavity. Area of the flow cross-section of the outlet of the through slot-like cavity is equal to or larger than the sum of the areas of the flow cross-section of the inlet and the flow cross-sections of all through-holes made on the upper wall of the box quadrangular housing. Second aerodynamic device comprises a box-shaped quadrangular housing with a rear wall, a bottom wall made with through holes, a slot-like cavity and partitions longitudinally located in the slot-like cavity. Area of the flow cross-section of the inlet of the through slot-like cavity is equal to or less than the areas of the flow cross-sections of all through holes made in the bottom wall of the box-like housing.EFFECT: invention is aimed at increasing the efficiency of creating an uplift by the fuselage of the aircraft by providing an increase in pressure below the lower surface of the fuselage.1 cl, 6 dwg",LUSKIN GRIGORIJ MIKHAJLOVICH (BY),LUSKIN GRIGORIJ MIKHAJLOVICH (BY),B64C1/38; B64C21/02,2,B64C1/38 (RU); B64C21/025 (RU),2,RU2017121451A,1,2018-09-13,2018-09-13,0,3,3,3,3,1,
063584015,BY2018000004W,2018-03-16,WO2018170573A2,2018-09-27,['GLOBAL INFORMATION SYSTEM'],"The claimed utility model relates to the field of information systems, information retrieval systems and communications systems and can be used to create an information network referred to by the inventors as the ""Cybernet"", which enables the collection, storage, processing and transfer, on the basis of an authorized request, of full information, converted into an electronic format, about individual objects and persons. A global information system (GIS) is proposed, comprising a plurality of information spheres formed according to certain themes and containing information about objects which is in the form at least of a digital certificate of the object. The GIS also contains a system-level electronic TOP manager capable of determining the access path to specific information in a specific information sphere according to a corresponding marker, a plurality of servers, including a central DNS server capable of classifying all information according to specific markers and encrypting any information transferred, distributed DNS servers and user servers, and a plurality of user access points, each of which is provided with electronic equipment, including a personal electronic device of the user, said equipment being capable of forming a personal electronic space of the user and being provided with a unique digital signature assigned by the DNS server and based on a personal encryption code. In the inner sphere of the GIS, each physical object has a corresponding virtual object with a digital certificate, and each physical person has a corresponding virtual person with a digital passport, and physical space is represented in the form of a 3D model in which each virtual object and each virtual person is positioned in real time according to satellite communications system data, forming a virtual cyberspace.",STASYUK VASILIJ FILIPPOVICH (BY); STASYUK VASILIJ FILIPPOVICH (BY),STASYUK VASILIJ FILIPPOVICH (BY); STASYUK VASILIJ FILIPPOVICH (BY),G06F21/64,1,,0,BY2018000004W,1,2018-09-27,2018-12-20,3,5,5,5,5,0,
063584020,EA201700221A,2017-03-23,EA031676B1,2018-09-28,['HIGH-SPEED TRANSPORT MODULE'],"The invention relates to the field of transport engineering, in particular, to vehicles having excellent aerodynamic characteristics, and can be used in the Yunitsky high-speed string transport system. A high-speed transport module comprises a head portion (1), a tail portion (2), and at least one middle portion (3), and is equipped with at least two pairs of wheels (4). The head portion (1) and the tail portion (2) are conical in shape with generatrices (5 and 6) that are in the form of curves having alternating curvature, or that are in the form of a collection of straight and curved lines arranged in opposite directions, and are formed as a combination of portions of concave and convex surfaces. The angle γ (°) between the axis of the module and a tangent (7) to the generatrix (5 or 6) in longitudinal section of both the head portion (1) and the tail portion (2) of the transport module is not greater than 30°. Furthermore, the module is provided with mechanisms (8) for mutual longitudinal (i.e. along the longitudinal axis of the module) movement of the module portions, said mechanisms being mounted between the joinable portions of the module. The individual portions of the module are separated from one another by gaps (9) in the form of open and/or closed spaces which can be adjusted by the mechanisms (8) for mutual longitudinal movement of module portions. The gaps (9) between the portions of the transport module can contain supporting sections (10). The result includes lower specific costs of passenger carriages and better energy indices of the transport module due to lower losses defined by its aerodynamic characteristics, better transport module stabilization along the direction of its motion path, and a wider model range of vehicles for Yunitsky transport communication system.",YUNITSKY ANATOLY EDUARDOVICH (BY),YUNITSKY ANATOLY EDUARDOVICH (BY),B61D17/02; B62D35/00; B62D37/02,3,Y02T10/82 (EP); Y02T30/00 (EP),2,BY2018000006W; EA201700221A,2,2018-09-27,2019-02-28,5,8,5,5,5,0,
063585913,BY2018000005W,2018-03-16,WO2018170574A1,2018-09-27,['HIGH-SPEED TRANSPORT MODULE (VARIANTS)'],"The invention relates to a high-speed transport module which comprises a streamlined body (1) having a front portion (2) and a rear portion (3) that are smoothly joined to one another, and also wheels (4) mounted in two rows in the lower portion of the body. The front portion (2) and the rear portion (3) of the body are conical in shape with curved generatrices (5) and (6) having opposite curvature. The angle between the axis of the body and a tangent (7) to the generatrices (5) and (6) in longitudinal section of both the front portion (2) and the rear portion (3) of the body (1) is not greater than 30°. It is a characteristic of the transport module that in the front portion (2) and the rear portion (3) of the body (1), along lines (8) and (9) respectively, the shape transitions from convex to concave depending on the requirements for optimizing the flow of oncoming air along the body (1) in different operating modes and the specific structural design of the body. The result is a transport module having increased energy indices and improved aerodynamic characteristics.",YUNITSKI ANATOLI (BY),YUNITSKI ANATOLI (BY),B61D17/02; B62D33/04; B62D35/00; B62D37/02,4,B62D35/00 (EP),1,BY2018000005W; CN201880034145A; EA201700220A; EP18771721A,4,2018-09-27,2022-05-31,44,39,29,29,22,0,
063585913,EP18771721A,2018-03-16,EP3604090A1,2020-02-05,['HIGH-SPEED TRANSPORT MODULE (VARIANTS)'],"The invention relates to the area of transport engineering, particularly, to transportation vehicles with high-performance aerodynamic properties, and can be used in high-speed string-type transport system by Yunitski.The high-speed transfer module, according to the first embodiment, contains a streamlined body (1) with seamlessly inter-mating front (2) and rear (3) portions, as well as two trains of wheels (4) located in the bottom portion of body. The front (2) and rear (3) portions of body are cone-shaped with non-rectilinear generatrices (5) and (6), having alternating-sign camber. Herein, the angle γ, °, between the axis of body and the line (7) tangent to the generatrix (5), (6) in longitudinal section, in both front (2) and rear (3) portions of body (1), does not exceed 30°. For the transfer module, both according to the first and second embodiment, it is characteristic that on both front (2) and rear (3) portions of body (1), along the lines (8) and (9), respectively, transitions are made from convex camber to concave camber, given the requirements of optimization of body' (1) incoming airflow in different modes of its operation and specific structural designs.As a result, energy data of the transfer module were enhanced thanks to reducing losses via enhanced aerodynamic properties, as well as stabilization of the position of the transfer module in the direction of its motion path improved and the lineup of vehicles for string transport systems expanded.",YUNITSKI ANATOLI (BY); YUNITSKI ANATOLI (BY),YUNITSKI ANATOLI (BY); YUNITSKI ANATOLI (BY),B61D17/02; B62D33/04; B62D35/00; B62D37/02,4,B62D35/00 (EP),1,BY2018000005W; CN201880034145A; EA201700220A; EP18771721A,4,2018-09-27,2022-05-31,44,39,29,29,21,0,
063667376,EA201700617A,2017-11-22,EA033047B1,2018-09-28,['METHOD OF MANUFACTURING OPTICAL POLARIZATION PROTECTION MEANS (VARIANTS)'],"The invention relates to the field of protection against fake and checking the authenticity of valuable documents, in particular, to a method of manufacturing optical polarization protection means, carrying a combination of different protective signs and intended both for quick operative check of authenticity of the protective object and for detailed instrumental verification of the object authenticity. According to the invention, the base of the optical polarization protection means comprises hidden images, visible only in the polarized light and based on oriented polymerized liquid crystals. The method comprises creation of a film material 20-50 μm thick, including functional layers, the thickness of which doesn't exceed several micrometers. The base part of the film material is an oriented anisotropic polymer layer arranged over a reflecting layer. The following types of protection means can be produced from the film material: shortcuts, tags, labels, semi-products of blister packing, cold and hot foil embossing, patches, stickers. The hidden images are visualized using linear, circular and special polaroids.",JOINT STOCK COMPANY HOLOGRAPHY IND (BY),BOBOREKO ALEXANDER GEORGIEVICH (BY); MOISEENKO PETR VASILIEVICH (BY); SHEVTSOV VIKTOR ARKADIEVICH (BY),B42D25/30; G02B1/08,2,,0,EA201700617A,1,2018-09-28,2019-08-30,11,4,4,4,4,5,
063667381,EA201700193A,2017-03-21,EA034183B1,2018-09-28,['METHOD OF PRODUCTION OF NON-ALCOHOLIC FERMENTED BEVERAGE WITH ADDITION OF RED CURRANT OR CRANBERRY JUICE'],"The invention relates to non-alcoholic beverage industry, in particular to the production of fermented non-alcoholic beverage. Sugar syrup is prepared with solids concentration of 60-65 wt.% by dissolving the estimated amount of sugar in water preheated to 50 C, followed by boiling for 30 min. Pasteurized water is prepared by heating it to 90°C for 20 min. Wort is obtained by diluting the estimated amount of sugar syrup with pasteurized water to solids concentration of 3.0 wt.% and adding red currant juice at 2 vol.%, introducing pre-washed grape of raisin varieties to the amount of 4 g/dm, adding Oryzamyces indici RGC in the amount of 60 g/dmof wort. Fermentation lasts 48 h at temperature of 30 C. After that, fermented wort is separated from the dried grapes, cooled to temperature of 12°C, Oryzamyces indici RGC is removed. Then, the beverage is blended with sugar syrup and red currant juice at 5 vol.% to the concentration of solids in the finished drink 7.8-8.2% or with cranberry juice at 4 vol.% and sugar syrup to the dry solids concentration of 8.0-8.4% in the finished beverage. After that it is filtered, pasteurized at temperature of 100 C for 10 min and bottled. Organoleptic, physico-chemical indicators of the quality of beverage are improved and the content of biologically active valuable substances of natural origin in it is increased.",EDUCATIONAL INSTITUTION MOGILEV STATE UNIV OF FOOD TECHNOLOGIES MGUP (BY),TSED ELENA ALEXEEVNA (BY),A23L2/02; A23L2/38; A23L2/72; A23L2/84; C12G3/02; C12N1/14,6,A23L2/02 (EA); A23L2/38 (EA); A23L2/72 (EA); A23L2/84 (EA); C12G3/02 (EA); C12N1/14 (EA),6,EA201700193A,1,2018-09-28,2020-01-15,16,5,5,5,4,0,
063667389,EA201700191A,2017-03-24,EA033308B1,2018-09-28,['METHOD TO DETERMINE THE TYPE OF SHORT CIRCUIT IN 6 – 35 kW POWER LINES'],"The invention belongs to electric engineering and may be used in relay protection devices of power systems; it is intended to increase reliability of determining the type of short-circuits in 6 – 35 kW power lines. The goal of the invention is to increase the reliability of determining the type of short circuit in 6 – 35 kW power lines. A method is offered to determine the type of short circuit in 6 – 35 kW power lines where a two-phase short circuit current is calculated in advance at the end of the monitored section. Next, instant values of the currents in phases A, B and C are recorded periodically to calculate their acting current values. Using the actual calculated values of these currents one determines the maximum and minimum acting values and also registers the load currents in pre-emergency mode. Then, using formula (1) one calculates the relative imbalance level (ΔI) and the limit level of relative imbalance (ΔI) using formula (2), and then checks the condition (3):where Iis the maximum acting value of the short circuit current; Iis the minimum acting short circuit current;is the design two-phase short-circuit current in case a damage is inflicted on the end of the protected section; Iis the load current in pre-emergency mode. In case condition (3) is met, a two-phase short-circuit is registered. Otherwise, a three-phase short-circuit is registered.",BELARUSIAN NATIONAL TECHNICAL UNIV (BY),ROMANYUK FEDOR ALEXEEVICH (BY); KACHENYA VLADISLAV STANISLAVOVICH (BY),H02H3/28,1,,0,EA201700191A,1,2018-09-28,2019-09-30,12,3,3,3,2,0,
063667390,EA201700190A,2017-03-24,EA031787B1,2018-09-28,['CURRENT PROTECTION OF A POWER TRANSMISSION LINE AGAINST PHASE-TO-PHASE SHORT CIRCUITS'],"The invention is related to electric engineering and can be used in the field of relay protection of power transmission lines of single-end electric systems. The objective of the invention is improvement of current protection sensitivity to asymmetrical short circuits in power transmission lines. Said objective is attained by provision of current protection of a power transmission line against phase-to-phase short circuits comprising input current transducers having their inputs connected to measuring transformers of the protected transmission line current, and their outputs to inputs of a negative sequence current filter, a maxi-selector and a mini-selector; the mini-selector output is connected to the first input of a short-circuit type determining unit, its second input is connected to the output of the maxi-selector; connected to the maxi-selector are the second input of the second-stage measuring instrument with a setpoint adjustment unit, the input of the first-stage measuring instrument with a setpoint adjustment unit, the third input of the short-circuit zone determining unit with a parameter setting unit, and the fourth input of the time delay computation and control unit with a parameter setting unit. The output of the negative sequence current filter is connected to the third input of the second-stage measuring instrument, to the fourth input of the short-circuit zone determining unit and to the fifth input of the time delay computation and control unit, the output of the latter being connected to the first input of an OR gate; the output of the short-circuit type determining unit is connected to the first input of the second-stage measuring instrument, to the third input of the time delay computation and control unit and to the first input of the short-circuit zone determining unit, the output of the latter being connected to the first input of the time delay computation and control unit and to the first input of an AND gate; the output of the second-stage measuring instrument is connected to the second input of the short-circuit zone determining unit and to the second input of the time delay computation and control unit; the output of the first-stage measuring instrument is connected to the second input of the AND gate having its output connected to the second input of the OR gate, the output of the latter being connected, via an alarm device, to an actuator that disconnects the switch of the protected power transmission line. The second protection stage according to the invention is made as responding to total currents of phases in case of symmetrical short circuits in a power transmission line, and as responding to negative sequence current in case of asymmetrical short circuits. As a result, the second protection stage in case of asymmetrical short circuits does not require shifting out of load modes but shifts out of misbalances of negative sequence filters and of negative sequence currents of admissible continuous asymmetry. This ensures significant reduction of the second protection stage actuation current value and leads to higher sensitivity of the second stage to asymmetrical short circuits.",BELARUSIAN NATIONAL TECHNICAL UNIV (BY),ROMANYUK FEDOR ALEXEEVICH (BY); RUMYUANTSEV VLADIMIR YURIEVICH (BY); SHEVALDIN MIKHAIL ANDREEVICH (BY),H02H3/08,1,,0,EA201700190A,1,2018-09-28,2019-02-28,5,3,3,3,2,0,
063798100,RU2017118121A,2017-05-24,RU2668540C1,2018-10-01,['AERODYNAMIC DEVICE FOR THE LIFTING AND / OR TRACTIVE FORCE IMPARTING TO THE AIRCRAFT'],"FIELD: aviation.SUBSTANCE: invention relates to the field of heavier than air aircrafts. Aerodynamic device for the lifting and / or tractive force imparting to the aircraft comprises one and the other parts forming the cavity having input and output slots, located in the said cavity transverse partitions and flap for the air flow through the cavity passage regulation. It is provided with longitudinal partition, located between one and the other parts, each of which is made flat with the through holes. Input and output slots are formed by the longitudinal partition and one part, and the other part and longitudinal partition form the additional cavity with additional input slot, arranged with possibility of the airflow removal from the additional cavity through the other part through holes. In the additional cavity the transverse partitions are located.EFFECT: invention is aimed at the device aerodynamic drag force reduction and increase in the carrier and / or tractive force creation efficiency.1 cl, 5 dwg",LUSKIN GRIGORIJ MIKHAJLOVICH (BY),LUSKIN GRIGORIJ MIKHAJLOVICH (BY),B64C11/18; B64C21/06; B64C27/46,3,B64C11/18 (RU); B64C21/06 (RU); B64C27/46 (RU); Y02T50/10 (EP),4,RU2017118121A,1,2018-10-01,2018-10-01,0,3,3,3,3,0,
063840724,DE102017123863A,2017-10-13,DE102017123863B3,2019-01-17,Flüssigkristalline Mischung und Sichtfenster bzw. Brille mit fernauslösbarer Verdunklung enthaltend die flüssigkristalline Mischung,"Die Erfindung betrifft Mischungen M aus flüssigkristallinen Materialien, enthaltend:Hauptkomponenten A (Massenanteil der genannten Komponente in der Mischung von jeweils mindestens 10 % bis 26 %): A1 4-(4-n-propylcyclohexyl)-phenylisothiocyanat; A2 4-(4-n-hexylcyclohexyl)-phenylisothiocyanat; A3 4-(4-n-propylcyclohexyl)-benzonitril; A4 4-(4-(4-n-pentylcyclo-hexyl)-cyclohexyl)-phenylisothiocyanat;Sekundärkomponenten B (Massenanteil der genann-ten Komponente in der Mischung von jeweils mindestens 2 % bis weniger als 10 %): B14-(4-n-butylcyclohexyl)-phenylisothiocyanat; B2 4-(4-n-octylcyclohexyl)-phenylisothiocyanat; B3 4-(4-n-pentylcyclohexyl)-fluorbenzol; B4 4-(4-(4-n-propyl-cyclohexyl)-cyclohexyl)-benzonitril; B5 4-(4-(4-n-pentylcyclohexyl)-cyclohexyl)-benzonitril; B6 4-(4-(4-n-propylcyclohexyl)-cyclohexyl)-phenyl-isothiocyanat;Tertiärkomponenten C (Massenanteil der genannten Komponente in der Mischung von jeweils 0,3 % bis höchstens 2 %): C14-(4-n-heptylcyclohexyl)-phenylisothiocyanat; C2 4-(4-(2-(4-n-propyl-cyclohexyl)-ethyl)-phenyl)-phenylisothiocyanat; C3 4-(4-(2-(4-n-pentylcyclohexyl)-ethyl)-phenyl)-phenylisothiocyanat; C4 4-(4-(2-(4-(4-n-butylcyclohexyl)-phenyl)-ethyl)-cyclohexyl)-phenylisothiocyanat; C5 4-(4-(2-(4-(4-n-hexylcyclohexyl)-phenyl)-ethyl)-cyclohexyl)-phenyl-isothiocyanat;Quartärkomponenten D (Massenanteil der genannten Komponente in der Mischung von 0,1 % bis 2,5 %): D1 4-(4-n-pentylcyclohexyl)phenylisothiocyanat; sowieSichtfenster (161, 162, 361, 362) für eine Brille (11) bestehend aus einer Zelle (4), die mit einer Flüssigkristall-Mischung M gefüllt ist, und eine Brille (11) für Tiere mit fernauslösbarer Verdunklung umfassend ein Sichtfenster (161, 162, 361, 362) für jedes Auge.",LAPANIK VALERI (BY); SCHERER MARTIN (DE); VATH FRANK (DE),LAPANIK VALERI (DE); SCHERER MARTIN (DE); VATH FRANK (DE),A01K13/00; C09K19/30; G02B1/04; G02C7/10,4,A01K13/006 (EP); A01K15/02 (EP); A01K15/021 (EP); C09K19/3001 (EP); C09K19/3003 (EP); C09K19/3028 (EP); G02C7/101 (EP); C09K2019/3009 (EP); C09K2019/301 (EP); C09K2019/304 (EP); C09K2019/3045 (EP),11,DE102017123863A; EP18200153A,2,2019-01-17,2019-04-17,3,9,4,4,4,0,
063840724,EP18200153A,2018-10-12,EP3470496A1,2019-04-17,['SPECTACLES WITH REMOTELY ACTIVATABLE DARKENING'],"Die Erfindung betrifft Mischungen M aus flüssigkristallinen Materialien, enthaltend:<lb/>Hauptkomponenten A (Massenanteil der genannten Komponente in der Mischung von jeweils mindestens 10 % bis 26 %): A1 4-(4-n-propylcyclohexyl)-phenylisothiocyanat; A2 4-(4-n-hexylcyclohexyl)-phenylisothiocyanat; A3 4-(4-n-propylcyclohexyl)-benzonitril; A4 4-(4-(4-n-pentylcyclo-hexyl)-cyclohexyl)-phenylisothiocyanat;<lb/>Sekundärkomponenten B (Massenanteil der genann-ten Komponente in der Mischung von jeweils mindestens 2 % bis weniger als 10 %): B14-(4-n-butylcyclohexyl)-phenylisothiocyanat; B2 4-(4-n-octylcyclohexyl)-phenylisothiocyanat; B3 4-(4-n-pentylcyclohexyl)-fluorbenzol; B4 4-(4-(4-n-propyl-cyclohexyl)-cyclohexyl)-benzonitril; B5 4-(4-(4-n-pentylcyclohexyl)-cyclohexyl)-benzonitril; B6 4-(4-(4-n-propylcyclohexyl)-cyclohexyl)-phenyl-isothiocyanat;<lb/>Tertiärkomponenten C (Massenanteil der genannten Komponente in der Mischung von jeweils 0,3 % bis höchstens 2 %): C14-(4-n-heptylcyclohexyl)-phenylisothiocyanat; C2 4-(4-(2-(4-n-propyl-cyclohexyl)-ethyl)-phenyl)-phenylisothiocyanat;C34-(4-(2-(4-n-pentylcyclohexyl)-ethyl)-phenyl)-phenylisothiocyanat; C4 4-(4-(2-(4-(4-n-butylcyclohexyl)-phenyl)-ethyl)-cyclohexyl)-phenylisothiocyanat; C5 4-(4-(2-(4-(4-n-hexylcyclohexyl)-phenyl)-ethyl)-cyclohexyl)-phenyl-isothiocyanat;<lb/>Quartärkomponenten D (Massenanteil der genannten Komponente in der Mischung von 0,1 % bis 2,5 %): D1 4-(4-n-pentylcyclohexyl)phenylisothiocyanat; sowie<lb/>Sichtfenster (161, 162, 361, 362) für eine Brille (11) bestehend aus einer Zelle (4), die mit einer Flüssigkristall-Mischung M gefüllt ist, und eine Brille (11) für Tiere mit fernauslösbarer Verdunklung umfassend ein Sichtfenster (161, 162, 361, 362) für jedes Auge.",LAPANIK VALERI I (BY); SCHERER MARTIN (DE); VATH FRANK (DE),LAPANIK VALERI I (BY); SCHERER MARTIN (DE); VATH FRANK (DE),A01K13/00; C09K19/30; G02B1/04; G02C7/10,4,A01K13/006 (EP); A01K15/02 (EP); A01K15/021 (EP); C09K19/3001 (EP); C09K19/3003 (EP); C09K19/3028 (EP); G02C7/101 (EP); C09K2019/3009 (EP); C09K2019/301 (EP); C09K2019/304 (EP); C09K2019/3045 (EP),11,DE102017123863A; EP18200153A,2,2019-01-17,2019-04-17,3,9,4,4,3,0,
063862410,RU2017116762A,2017-05-12,RU2669875C1,2018-10-16,['FRICTION SHOCK ABSORBER'],"FIELD: transport machinery.SUBSTANCE: invention relates to automotive industry. Friction shock absorber comprises body (1) with bottom (4) and with neck (2) formed by its walls (3), in which a friction unit is located. Friction unit consists of support plate (10), pressure wedge (6), spacer wedges (7), movable plates (9) provided with side flanges (14), and guide plates (8). Between guide plates (8) there is return-retaining device (5) in contact with bottom (4) and with support plate (10) of the friction unit. Return-retaining device (5) is also located in contact with pressure wedge (6) and is delimited by base plate (10) into two parts (A and B).EFFECT: higher efficiency and reliability of operation is achieved.4 cl, 9 dwg",GOLOVACH OLEG NIKOLAEVICH (BY),GOLOVACH OLEG NIKOLAEVICH (BY),B61G11/14; F16F7/08,2,B61G11/14 (RU); F16F7/08 (RU),2,RU2017116762A,1,2018-10-16,2018-10-16,0,4,4,4,4,2,
063862515,RU2017114336A,2017-04-24,RU2670198C1,2018-10-19,['METHOD FOR PREDICTING LETHAL OUTCOME IN PATIENTS WITH MULTIPLE ORGAN DYSFUNCTION'],"FIELD: medicine.SUBSTANCE: invention relates to medicine, namely anesthesiology and resuscitation, and can be used to predict the lethal outcome in patients with multiple organ dysfunction. This method involves determining the level of procalcitonin, C-reactive protein, total cholesterol in the blood. In the method, the risk of fatal outcome (P) is calculated by the formula P=PC+CRP+TC, where PC is the procalcitonin concentration in the blood of patients, &lt;0.8 ng/ml – 0 points, from ≥0.8 ng/ml to &lt;2.0 ng/ml – 1 point, from ≥2.0 ng/ml to &lt;10.0 ng/ml – 2 points, ≥10.0 ng/ml – 3 points; CRP is the C-reactive protein concentration in the blood of patients, &lt;90 mg/l – 0 points, from ≥90 mg/l to &lt;200 mg/l – 1 point, from ≥200 mg/l to &lt;300 mg/l – 2 points, ≥300 mg/l – 3 points; TC is the concentration of total cholesterol in the blood of patients, >3.7 mmol/l – 0 points, from ≤3.7 mmol/l to >2.6 mmol/l – 1 point, from ≤2.6 mmol/l to >1.8 mmol/l – 2 points, ≤1.8 mmol/l – 3 points. If there are 0 points, there is a risk of fatal outcome 13.3 %, 1 point – 23.1 %, 2 points – 26.7 %, 3 points – 36.8 %, 4 points – 43.5 %, 5 points – 70.0 %, 6 points – 76.9 %, from 7 to 9 points – 81.3%.EFFECT: use of the invention makes it possible to determine Pat an early stage, promptly prescribe treatment and prevent a fatal outcome.1 cl, 5 tbl, 4 ex",GOSUDARSTVENNOE UCHREZHDENIE VYSSHEGO PROFESSIONALNOGO OBRAZOVANIYA BELORUSSKO ROSSIJSKIJ UNIV (BY),TOCHILO SERGEJ ANATOLEVICH (BY); MAROCHKOV ALEKSEJ VIKTOROVICH (BY); POZDNYAKOV VITALIJ FEDOROVICH (BY),G01N33/48,1,G01N33/48 (RU),1,RU2017114336A,1,2018-10-19,2018-10-19,0,5,5,5,6,2,
063917754,EA201700211A,2017-03-30,EA032970B1,2018-10-31,['ROBOTIZED PROCESS COMPLEX AND METHOD FOR CONTROLLING THIS COMPLEX'],"The invention is intended for use in robotized production processes for welding, cutting, labeling of articles. Technical result: higher labeling accuracy, enhanced functionality of the complex. The RT complex 12 consists of a functionally linked positioning unit 1, a positioning control unit 2 for the positioning unit 1, a management information system 3 of the positioning control unit 2, a measuring system 5 for determining location of a working object 6, a laser tracking recorder capable of recording the working object 6 by means of triangulation. The laser tracking recorder has a 2D-scanner 7, is interactively linked to a unit 10 containing a database of library search programs within a computer of the measuring system 5, which also includes a unit 11 with a data base of parametrical templates; these are functionally related to each other and make it possible to send requests for obtaining the parametrical templates. The method for control of the RT complex 12 makes it possible to sense the spatial attitude of the working object 6 by means of 2D-scanning using the laser tracking recorder with the 2D-scanner 7, and to perform a selected operation with the working object (6) in accordance with a specified algorithm.",OBSCHESTVO S OGRANICHENNOJ OTVETSTVENNOSTYU BELFIN (BY),FILIPPOVICH VALERY NIKOLAEVICH (BY); FILIPPOVICH ANDREY VALERIEVICH (BY); ATROSHKIN SERGEY MIKHAILOVICH (BY); GALASYUK SERGEY VADIMOVICH (BY); BELUGA PAVEL VALERIEVICH (BY),B23K9/10; B25J9/10,2,,0,EA201700211A,1,2018-10-31,2019-08-30,10,3,3,3,3,0,
063917755,EA201700234A,2017-04-17,EA033033B1,2018-10-31,['DEVICE FOR ACTUATION AND LOCKING OF ELEVATOR DOORS'],"The invention relates to devices that provide simultaneous opening or closing of the cabin door and the elevator shaft door. The technical result consists in substantially reduced electric power consumption during the elevator operation, prolonged service life of the drive, reduced labor intensity of the in-operation service. The device comprises controllable parallel shifters (10a, 10b) installed on a lead carriage (4) that is movable along a guide rail (2). The carriage (4) is also fitted out with an actuating unit (12) making it possible to change the distance between the parallel shifters (10a, 10b) and a spring-loaded lock (14) enabling to lock the cabin door.",OTKRYTOE AKTSIONERNOE OBSCHESTVO MOGILEVSKIJ ZAVOD LIFTOVOGO MASH JSC MOGILEVLIFTMASH (BY),NIKIFOROV KONSTANTIN VIKTOROVICH (BY),B66B13/12,1,,0,EA201700234A,1,2018-10-31,2019-08-30,10,4,4,4,4,0,
